solution_id,problem_id,judge,type,detail,duration_s,total_keys,code_at_trigger,submitted_code,keys_10s_before,keys_10s_after,keys_20s_before,keys_20s_after,keys_30s_before,keys_30s_after,label
1167097,1661,WA,DEBUG,bs_pause_2x,207.3,94,,"#include<stdio.h>
#include<string.h>
#include<math.h>
double probability(char name[],int len)
{
    double total=0;
    int i=0;
    for(i=1;i<=len;i++)
    {
        total+=(pow(-1,i))*(pow(10,i))*(name[i-1]-'a'+1);
    }
    return total/pow(10,len+1);
    
}
int main(void)
{
    char name[31];
    while(scanf(""%s"",name)!=EOF)
    {
        int len=strlen(name);
        printf(""%.*lf\n"",len,probability(name,len));
    }
    return 0;
}",Backspacex9,Backspace → Unidentifiedx2 → Backspace → Unidentifiedx3 → Backspace → Unidentifiedx3,Shift → Unidentifiedx7 → Shift → Unidentified → 1 → 0 → Unidentifiedx4 → Shift → Unidentified → 1 → Backspacex9,Backspace → Unidentifiedx2 → Backspace → Unidentifiedx3 → Backspace → Unidentifiedx5 → Backspacex4,Unidentified → Shift → Unidentifiedx7 → Shift → Unidentified → 1 → 0 → Unidentifiedx4 → Shift → Unidentified → 1 → Backspacex9,Backspace → Unidentifiedx2 → Backspace → Unidentifiedx3 → Backspace → Unidentifiedx5 → Backspacex5,
1431172,1449,OLE,IDLE,pause_51s,670.9,494,"#include <bits/stdc++.h>
us nam stdl;

int main({




return 0;int n;
cin >> n;r","#include <bits/stdc++.h>
using namespace std;

int n;
int cnt;
vector<bool> used;

void backtracking(int sum){
    if(sum==1){
        cnt++;
        return;
    }
    for(int i=n;i>1;i--){
        if(sum%i==0){
            cout << i << endl;
            sum=sum/i;
            backtracking(sum);
            sum=sum*i;
        }
        
    }
}

int main(){
    cin >> n;
    used.resize(n+1,0);
    backtracking(n);
    cout << cnt << endl;
    return 0;
}",r,b → ax2 → c → k → t → r → a → c → k → i → n → g → Shift → ( → n → ;,r,b → ax2 → c → k → t → r → a → c → k → i → n → g → Shift → ( → n → ; → Control → x → Enterx3 → Control → v → = → Control → =x2,r,b → ax2 → c → k → t → r → a → c → k → i → n → g → Shift → ( → n → ; → Control → x → Enterx3 → Control → v → = → Control → =x2 → Enter → v → o → d → ix2 → n → t →   → c → n → t → Shift → : → ; → Enterx2,
1090098,1508,NoData,IDLE,pause_34s,1490.7,804,"#clude<srtdio.h>

int main({

long long n=0;

while(scanf*(""%dll,&n!=EOfF{


int is 6include6(intlong long n{
while(n!=0{
if(n%10==6{
return 1;
n=n/10;
break;
return 0;if(in(n==1||n%6==0{
ifor(int 

void(int arr[,long long 


for(int ui=1;i<

voidint isnclude6(long long n{
while(n=n%1000;
while(n!=0{
if(n%10==6{
return 1;
bbreak;
n=n/10;
reuturn 0;

void reserpreserve({
int nfor(int i=0;i<n;i++{

int long long arr[;long long long long i=arrif(
long long num=1;if(nunm%6==0||in(num==1{
arr[i=num;

i++;
num++;
pr(n;

printf(""%lld,arr[n-1","#include <stdio.h>


#define MAX_N 100000  


int  isLucky(int num) {
    
    if (num % 6 == 0) {
        return 1;
    }
    
    int lastThree = num % 1000;  // 取后三位
    while (lastThree > 0) {
        if (lastThree % 10 == 6) {
            return 1;
        }
        lastThree /= 10;
    }
    return 0;
}

int main() {
    int luckyList[MAX_N];
    int count = 0;
    int num = 6;  

    
    while (count < MAX_N) {
        if (isLucky(num)==1) {
            luckyList[count++] = num;
        }
        num++;
    }

    int n;
    while (scanf(""%d"", &n) != EOF) {
        printf(""%d\n"", luckyList[n - 1]);  
    }

    return 0;
}",,n → u → m,,n → u → m,,n → u → m → \ → n,
1165679,2223,TLE,IDLE,pause_32s,599.4,165,"iicc
if(for(int i=3;if(x>=3{
for(int i=3;i<=x;i+=+{
if9(judge(i
int ,m=0;{
m+=+;||i==3c","#include<stdio.h>
int prime(int n){
    if(n<2)return 0;
    for(int i=2;i*i<=n;i++)
    if(n%i==0)return 0;
    return 1;
}
int judge(int n){
    if(prime(n)&&prime(n-2))return 1;
    return 0;
}
int main(void){
    int k,a[5000000]={0},count=0,i=5,x,y;
    while(i<5000000){
        if(judge(i))a[i]++;
        a[i]+=a[i-1];
        i++;
    }
    scanf(""%d"",&k);
    while(k--){
        scanf(""%d%d"",&x,&y);
        int m=(y-x)/2,h=a[y]-a[x-1];
        while(h>m)h--;
        printf(""%d\n"",h);
    }
    return 0;
}",,Enter → i → n → t →   → m → = → y → - → x → ; → Enter → i → f → Shift → (,,"Enter → i → n → t →   → m → = → y → - → x → ; → Enter → i → f → Shift → ( → , → h → = → a → [ → y → - → a → [ → x → - → 1",,"Enter → i → n → t →   → m → = → y → - → x → ; → Enter → i → f → Shift → ( → , → h → = → a → [ → y → - → a → [ → x → - → 1 → i → f → 9 → Shift → (",
1054701,2179,TLE,IDLE,pause_78s,585.1,161,"v


int 
int t;
int n;
scanf(""5da%d,&t;
while(""scanf(""%d,&n!=EOF{
n","#include <stdio.h>

int main()
{
    int t;
    int n;
    scanf(""%d"",&t);
    while(scanf(""%d"",&n)!=EOF){
        int a=0;
        for(int i=1;i*i<=n;i++){
            if(n%i==0)
            a+=i+n/i;
        }
        printf(""%d\n"",a);
    }
    return 0;
}",n,i → t →   → a → = → 0 → ; → Enter → f → o → r → Shift,n,i → t →   → a → = → 0 → ; → Enter → f → o → r → Shift → ( → i → n → t →   → i → = → 1 → ; → i → Shift → < → =,n,i → t →   → a → = → 0 → ; → Enter → f → o → r → Shift → ( → i → n → t →   → i → = → 1 → ; → i → Shift → < → = → n → ; → i → +x2 → Shift → { → Enter,
1209646,1065,NoData,IDLE,pause_89s,1055.8,222,"[101212[10001
int len=strlen(x;[
int len=sstrlen(x[i;if
if(len[i][i>len[i+1{
v
else if(len[i==len[i+1{}kkkint len[1001;0
ofifiiikjj
int temp[10001;
lenemplrnenlenlenemp


}
}}}
}","#include<stdio.h>
#include<string.h>
int main(){
    int n;char x[10001][201];
    while(scanf(""%d"",&n)!=EOF){
        int len[10001];
        for(int i=0;i<n;i++){
            scanf(""%s"",x[i]);
           len[i]=strlen(x[i]);
        }
        
        
        for(int i=0;i<n-1;i++){
            for(int j=0;j<n-1-i;j++){
                if(len[j]>len[j+1]){
            
                     char t[201];
                strcpy(t,x[j]);
                strcpy(x[j],x[j+1]);
                strcpy(x[j+1],t);
               
                int temp=len[j];
                len[j]=len[j+1];
                len[j+1]=temp;
            
        }
        else if(len[j]==len[j+1]){
                if(strcmp(x[j],x[j+1])>0){
                     char t[201];
                strcpy(t,x[j]);
                strcpy(x[j],x[j+1]);
                strcpy(x[j+1],t);
               int temp=len[j];
                len[j]=len[j+1];
                len[j+1]=temp;
                }
             }
            }
        }
        for(int i=0;i<n;i++){
                 printf(""%s\n"",x[i]);
   
        }
    }
    return 0;
}
",,"Shift → """,,"Shift → """,,"Shift → """,
1435350,1045,OLE,IDLE,pause_41s,1519.7,688,"#include<iostream>
using 
using namespace std;
int main(){
string 
#include<string.h>strchar sstr[15];
while(cin>>str{
if(str!=","#include<iostream>
#include<string.h>
using namespace std;
int dp[26][26];
int vis[26];
bool dfs(int x) {
    if (x == 12)return true;
    bool ans = false;
    for (int i = 0;i < 26;i++) {
        if (dp[x][i] == 1 && !vis[i]) {
            vis[i] = true;
            ans = dfs(i);
            if (ans) {
                break;
            }
            vis[i] = false;
        }
    }
    return ans;
}
int main() {
    char str[15];
    while (cin >> str) {
        memset(dp, 0, sizeof(dp));
        do {
            int len = strlen(str);
            if (len == 1)
                break;
            dp[int(str[0] - 'a')][int(str[len - 1] - 'a')] = 1;
        } while (cin >> str);
        if (dfs(1)) {
            cout << ""Yes."" << endl;
        }
        else {
            cout << ""No"" << endl;
        }
    }
}",,Enter → w → h → i → l → e → Shift → ( → c → i → n → Shift → >x2 → s → t → r → Shift → {,,Enter → w → h → i → l → e → Shift → ( → c → i → n → Shift → >x2 → s → t → r → Shift → {,,Enter → w → h → i → l → e → Shift → ( → c → i → n → Shift → >x2 → s → t → r → Shift → {,
1102627,1516,AC,IDLE,pause_92s,340.6,219,"#icnclude<stdio.h>
int main({

ertret 0;int n;
wh(scanf(""%d,&n!=EOF{
int count =0;
for(int i=0;i<n/2;i++{
for(int j=n/2;j<=n;j++{
if(i(i*j%(i+j==0{
c++;
pri(""%d\n,c;","#include<stdio.h>
int main(){
    int n;
    while(scanf(""%d"",&n)!=EOF){
        int count=0;
        for(int i=1;i<=n;i++){
            for(int j=1+i;j<=n;j++){
                if((i*j)%(i+j)==0&&i!=j){
                    count++;
                }
            }
        }
        printf(""%d\n"",count);
    }
    return 0;
}",,1 → = → 1,,1 → = → 1 → Shift → + → i → Shift → &x2 → i,,1 → = → 1 → Shift → + → i → Shift → &x2 → i → Shift → ! → = → j,
1269074,1666,NoData,IDLE,pause_34s,1284.1,375,"#include<stdio.h>
int amin(
{


return 0;inint n;
while*(scanf(""%d,&n!=EOF
{



int cnt[100={0};for(int i=0;i<n;i++
{

int scanf(""%Dd,cnt[i&;int sum=0;
for(int i=0;i<n-1;i++
{
sum+=cnt[i;if(sum<cnt[n-1
{
printf(""Yes\nl;
else
{
printf(""No\n;c","#include<stdio.h>
int main()
{
    int n;
    while(scanf(""%d"",&n)!=EOF)
    {
        int cnt[100]={0};
        if(n==1)
        {
            printf(""Yes\n"");
            continue;
        }
        for(int i=0;i<n;i++)
        {
            scanf(""%d"",&cnt[i]);
        }
        int sum=0;
        for(int i=0;i<n-1;i++)
        {
            sum+=cnt[i];
        }
        if(sum<cnt[n-1])
        {
            printf(""Yes\n"");
        }
        else
        {
            printf(""No\n"");
        }
    }
    
    return 0;
}",,Shift → m → a,,Shift → m → a,,Shift → m → a → Enter → i → f → Shift → ( → i,
1365622,0,RE,IDLE,pause_69s,1021.8,410,cvcv&&ccvcvvvcavavvvcvc,"#include <stdio.h>
#include <string.h>
#include <stdlib.h>

// 球队结构体
typedef struct {
    char name[21];
    int points;
    int goals_scored;
    int goals_against;
} Team;

// 比较函数，用于排序
int compare(const void *a, const void *b) {
    Team *teamA = (Team *)a;
    Team *teamB = (Team *)b;
    
    // 比较积分
    if (teamA->points != teamB->points) {
        return teamB->points - teamA->points;  // 积分高的在前
    }
    
    // 比较净胜球
    int diffA = teamA->goals_scored - teamA->goals_against;
    int diffB = teamB->goals_scored - teamB->goals_against;
    if (diffA != diffB) {
        return diffB - diffA;  // 净胜球多的在前
    }
    
    // 比较队名字典序
    return strcmp(teamA->name, teamB->name);  // 字典序小的在前
}

int main() {
    int n;
    
    while (scanf(""%d"", &n) != EOF) {
        Team teams[10] = {0};  // 最多10支球队
        int team_count = 0;
        
        // 读取所有比赛记录
        int matches = n * (n - 1) / 2;
        for (int i = 0; i < matches; i++) {
            char team1[21], team2[21];
            int score1, score2;
            
            // 读取 ""team1:team2 score1:score2""
            // 注意：我们需要读取冒号分隔的队名
            char input[100];
            scanf(""%s"", input);
            
            // 分割队名1和队名2
            char *colon = strchr(input, ':');
            *colon = '\0';  // 将冒号替换为结束符
            strcpy(team1, input);
            strcpy(team2, colon + 1);
            
            // 读取比分
            scanf(""%d:%d"", &score1, &score2);
            
            // 查找或创建team1
            int idx1 = -1;
            for (int j = 0; j < team_count; j++) {
                if (strcmp(teams[j].name, team1) == 0) {
                    idx1 = j;
                    break;
                }
            }
            if (idx1 == -1) {
                strcpy(teams[team_count].name, team1);
                idx1 = team_count;
                team_count++;
            }
            
            // 查找或创建team2
            int idx2 = -1;
            for (int j = 0; j < team_count; j++) {
                if (strcmp(teams[j].name, team2) == 0) {
                    idx2 = j;
                    break;
                }
            }
            if (idx2 == -1) {
                strcpy(teams[team_count].name, team2);
                idx2 = team_count;
                team_count++;
            }
            
            // 更新球队数据
            teams[idx1].goals_scored += score1;
            teams[idx1].goals_against += score2;
            teams[idx2].goals_scored += score2;
            teams[idx2].goals_against += score1;
            
            // 更新积分
            if (score1 > score2) {
                teams[idx1].points += 3;
            } else if (score1 < score2) {
                teams[idx2].points += 3;
            } else {
                teams[idx1].points += 1;
                teams[idx2].points += 1;
            }
        }
        
        // 排序
        qsort(teams, team_count, sizeof(Team), compare);
        
        // 输出结果
        for (int i = 0; i < team_count; i++) {
            if (i > 0) printf("" "");
            printf(""%s"", teams[i].name);
        }
        printf(""\n"");
    }
    
    return 0;
}",,Controlx2 → Insert → a → v → Control → Insert → Control → Insert → Control → v → Control → vx4 → Control,,Controlx2 → Insert → a → v → Control → Insert → Control → Insert → Control → v → Control → vx4 → Controlx3 → Insert → a → Control → Insert → Control → v,,Controlx2 → Insert → a → v → Control → Insert → Control → Insert → Control → v → Control → vx4 → Controlx3 → Insert → a → Control → Insert → Control → v → Control → Insert,
1338946,2285,CE,DEBUG,bs_pause_2x,1600.6,638,"#include<stdio.h>
%#intint main(
Ptreturn {
return 0'
char shu[9;
while(gets(charshu!=NULL
{

#include<string.h>int len=strlen[(shu;15

void jianwei(char *a
{
if(*a==","#include<stdio.h>
#include<string.h>
void bub(char str[15],len)
{
    for(int i=0;i<len;i++)
    {
        str[i]-=0;
    }
    for(int i=0;i<len-1;i++)
    {
        for(int j=0;j<len-1-i;j++)
        {
            if(str[j]>str[j+1])
            {
                int temp=str[j];
                str[j]=str[j+1];
                str[j+1]=temp;
            }
        }
    }
}
int main()
{
    char shu[15];
    while(gets(shu)!=NULL)
    {
        int len=strlen(shu);
        char *jianwei[8]={""abc"",""def"",""ghi"",""jkl"",""mno"",""pqrs"",""tuv"",""wxyz""};
        bub(shu,len);
        for(int i=0;i<len;i++)
        {
            
        }
    }
    return 0;
}",,Backspacex2 → ',Shiftx18 → ( → Shift → * → a → =x2,Backspacex2 → ' → 2 → Enter → Shift → { → Enter,a → Enter → Shift → { → Enter → i → f → Shiftx19 → ( → Shift → * → a → =x2,Backspacex2 → ' → 2 → Enter → Shift → { → Enter,
1149407,1514,WA,IDLE,pause_32s,1399.6,902,"#include <stdio.h>
int main#include <string.h>
int main(
{

#include <math.h>
int is+_prime(int a
{
xif(x==1 return 0;
if(x==2 return 1;
foif(x%2==0 return 0;
for(int i=3;i<*i<=bx;i++
{
=2if(x%i==0 rteturn 0;
return 1;int schar s[10001;
swhile)(scafnnf(""%s, s!=EOF
{
int len=strlen(s;
for(int i=0;i<len;i++
{
 if(len>0&&s[len-1=='\n
{
s[len-1='\0;
len--;
if(for(int i=0;i<len;i++
{
if(len%3==0
a[i=a[i-'0;
{

int b=1;if(","#include <stdio.h>
#include <string.h>
#include <math.h>
int is_prime(int x)
{
    if(x==1) return 0;
    if(x==2) return 1;
    if(x%2==0) return 0;
    for(int i=3;i*i<=x;i+=2)
    {
        if(x%i==0) return 0;
    }
    return 1;
}
int main()
{
    char s[1001];
    while(scanf(""%s"", s)!=EOF)
    {
        int len=strlen(s);
        if(len>0&&s[len-1]=='\n')
        {
            s[len-1]='\0';
            len--;
        }
        int b=1;
        for(int i=0;3*i+2<len;i++)
        {
            s[i]=s[i]-'0';
            int c=s[3*i]*100+s[3*i+1]*10+s[3*i+2];
            if(len%3==0){
                if(is_prime(c))
                {
                    b=1;
                }
                else {
                    b=0;
                    break;
                }
            }
            else if(len%3==1)
            {
                if(is_prime(c)&&is_prime(s[len-1]))
                {
                    b=1;
                }
                else {
                b=0;
                break;
                }
            }
            else if(len%2==2)
            {
                if(is_prime(c)&&is_prime(s[len-2]*10+s[len-1]))
                {
                    b=1;
                }
                else {
                    b=0;
                    break;
                }
            }
            
        }
        if(b==1)
        {
            printf(""YES\n"");
        }
        else printf(""NO\n"");
    }
    return 0;
}",,s → [ → i → 3,,s → [ → i → 3 → Shift → * → 1 → 0x2 → Shift → + → s → [ → Shift → *,,s → [ → i → 3 → Shift → * → 1 → 0x2 → Shift → + → s → [ → Shift → * → 3 → Shiftx6 → * → i → Shift → + → 1 → Shift → *,
